timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
1469126101,0.634769,2.223,90.4217,-0.0334494,-0.0072981,0.929941,-0.0437474,-0.0376122,-0.0208252,0.184977,0.0674023,0.103901,0,1.3,0,12669,49.628,25.108,12460.6
1469226543,0.634769,2.223,90.4123,-0.0342874,-0.00754787,0.930157,-0.0352403,-0.0120516,-0.019482,0.289161,0.152594,0.0429545,0,1.3,0,12669,49.628,25.108,12460.6
1469326927,0.634769,2.223,90.4025,-0.0258726,-0.00599157,0.92885,-0.0367187,0.00916199,-0.0274364,0.152576,0.217402,0.116452,0,1.3,0,12669,49.628,25.108,12460.6
1469427288,0.634769,2.223,90.4016,0.0577529,0.000148801,0.928297,-0.0507902,0.0290701,0.00844677,0.0915999,0.464831,0.200382,0,1.3,0,12669,49.628,25.108,12460.6
1469527655,0.634769,2.223,90.406,0.145263,0.0058758,0.92946,-0.149117,0.112194,-0.00622233,0.0987184,1.37872,0.0981152,0,1.3,0,12669,49.628,25.108,12460.6
1469628041,0.634769,2.223,90.4031,0.183068,0.00876828,0.92984,-0.313687,0.233096,-0.0257659,-0.0297651,2.05514,0.269591,0,1.3,0,12669,49.628,25.108,12460.6
1469728429,0.634769,2.223,90.3992,0.186782,0.00764272,0.929527,-0.502727,0.368321,-0.0221764,-0.0530633,2.28131,0.515718,0,1.3,0,12669,49.628,25.108,12460.6
1469828766,0.634769,2.223,90.4036,0.159776,0.00656436,0.929044,-0.685768,0.50378,-0.0175383,-0.00118956,2.13906,0.355457,0,1.3,0,12669,49.628,25.108,12460.6
1469929065,0.634769,2.223,90.3911,0.121139,0.00493389,0.928354,-0.828694,0.613895,-0.0218322,0.0475244,1.66915,0.225478,0,1.3,0,12669,49.628,25.108,12460.6
1470030047,0.634769,2.223,90.3783,0.086282,0.00552312,0.92865,-0.930877,0.703013,-0.0140375,0.0411244,1.29502,0.106605,0,1.3,0,12669,49.628,25.108,12460.6
1470130449,0.634769,2.223,90.3644,0.0587154,0.00746643,0.928733,-1.00985,0.774962,-0.0135566,0.0750012,0.96642,0.321902,4.5,-2.3,0,12669,49.605,25.517,12657.7
